address	country
can costa, criação velha	PT
r almagreira, lajes do pico	PT
CAN MARROIOS  SANTO AMARO PORTUGAL	PT
TV DUTRAS HORTA	PT
9800-052 terreiros	PT
r prof jose rosa aica, cedros	PT
r jose alberto da silva, ponta da calheta	PT
s roque do pico	PT
CANTO DA AREIA	PT
S Sebastião	PT
ER N 1 1 QUATRO RIBEIRAS	PT
CAM TANQUE - TANQUE	PT
CAM TANQUE 61 9880-027, TANQUE, PORTUGAL	PT
R AGUA 2 PRAIA DA VITÓRIA PORTUGAL	PT
BISCOITOS PORTUGAL	PT
9760-468, PRAIA DA VITÓRIA	PT
Can António Inácio Vila Nova Portugal	PT
Can Assobio 12 9760-705, Vila Nova, Portugal	PT
r manuel gregorio junior - santa cruz da graciosa	PT
Vale Farto, Praia Da Vitória	PT
r moinhos 55 agualva	PT
R CRUZEIRO - PRAIA DA VITÓRIA	PT
LAD STA RITA DE BAIXO - SANTA RITA	PT
cam manuel gaspar 28 9880-021, guadalupe, portugal	PT
9760-742 Calvário	PT
praia da vitória, portugal	PT
vitória	PT
fontinhas	PT
9880-238 vila da praia, portugal	PT
R Baixo, Calheta	PT
alamos bravos, praia da vitória	PT
R FLORES S SEBASTIÃO PORTUGAL	PT
can igreja - norte pequeno	PT
R PADRE GREGORIO B ROCHA, LAJES	PT
r picao 42 9760-297, lajes	PT
estr prof dr sousa junior porto martins	PT
CAN PICANCO 12 VITÓRIA	PT
lajes	PT
9760-750, Vila Nova	PT
estr 25 de abril 30 9760-403, praia da vitória	PT
R CABOUCO, VILA NOVA	PT
PRAIA DA VITÓRIA	PT
R Igreja Agualva, Portugal	PT
R Posanto Sete 209G 9760-577, Santa Rita	PT
9880-378, santa cruz da graciosa	PT
vitória portugal	PT
VILA NOVA	PT
porto martins	PT
r aldeia nova s sebastião	PT
r igreja 36 biscoitos	PT
lajes, portugal	PT
R Pedras, Cabo Da Praia	PT
9760-211 fontinhas, portugal	PT
can canto - santo antão	PT
can bezerra 6 9760-707, vila nova	PT
CAN IGREJA QUATRO RIBEIRAS PORTUGAL	PT
estr juncal - praia da vitória	PT
9875-020 CRUZAL	PT
R Vale Farto Praia Da Vitória	PT
CAM MANUEL GASPAR, GUADALUPE	PT
R Sta Filomena Lajes, Portugal	PT
ER DAS FONTINHAS, FONTINHAS	PT
R FONTES PEREIRA MELO 90 9880-153, LUZ	PT
Cam Poços - Cabo Da Praia	PT
r mae de deus, ponta delgada	PT
R PERO TEIVE 14 PONTA DELGADA	PT
Póvoacao	PT
PÓVOACAO	PT
9650-248 Lomba Do Loução	PT
R Nova, Livramento	PT
R Moinho De Vento 10 9500-619, Livramento, Portugal	PT
R MADRESSILVA, RELVA	PT
R AZALEAS 8 9500-666, RELVA, PORTUGAL	PT
R Nova Da Levada, Ponta Delgada	PT
r lomba do carro lomba do carro	PT
Ponta Delgada Portugal	PT
9500-230 PONTA DELGADA	PT
br s caetano livramento	PT
9500-706 s roque	PT
9500-755 Livramento Portugal	PT
1 tv da calheta 13 9500-301, ponta delgada	PT
R LAMEIROS, RELVA	PT
R ESPIRITO SANTO PONTA DELGADA	PT
2 Tv Da Calheta 15 9500-302, Ponta Delgada	PT
Ponta Delgada	PT
R Saudade Santa Barbara	PT
SIT FAJA DOS VIMES, FAJA DOS VIMES	PT
9880-213 FONTE DO MATO PORTUGAL	PT
VILA DA PRAIA	PT
PRAIA DA VITÓRIA	PT
faja dos tijolos	PT
9760-211 Fontinhas Portugal	PT
PRAIA DA VITÓRIA	PT
r dr alexandre ramos, praia da vitória	PT
can bezerra vila nova	PT
R Pechita 2 Lajes	PT
R Roque - Calheta	PT
cam carapacho, luz	PT
9760-707 Vila Nova Portugal	PT
CAM CONCELHO BISCOITOS	PT
Calheta Portugal	PT
Porto Martins	PT
ER N 1-1 35 FONTE DO BASTARDO	PT
CAM CONCELHO 175 9760-053, BISCOITOS, PORTUGAL	PT
lg fonte 38 9700-621, s sebastião	PT
abaixo do fragoso 103 luz	PT
RAMAL, RAMAL	PT
r regelo - fonte do bastardo	PT
r lapa 1c praia da vitória	PT
vila nova	PT
CAM FAIAS VILA NOVA	PT
R Caldeira 23 C 9760-260, Lajes	PT
9760-185 FONTE DO BASTARDO PORTUGAL	PT
Biscoitos	PT
9760-180 Fonte Do Bastardo Portugal	PT
pico de rocha, pico da rocha	PT
estr regional - calheta	PT
can fonte 13a biscoitos	PT
can vicente coelho  agualva	PT
can vicente coelho, agualva	PT
R ALDEIA NOVA 30 9760-311, LAJES	PT
R FONTINHAS 22A SANTO ANTONIO	PT
R Nova 32 Calheta	PT
ESTR FONTE DO MATO S MATEUS	PT
R POÇO DO GIL 6 9760-317, LAJES	PT
SITIO DO ENGENHO ENGENHO	PT
can serra porto martins portugal	PT
Fontinhas	PT
Can Boqueirão Vila Nova Portugal	PT
LAJES	PT
CAM S JOÃO PRAIA DA VITÓRIA	PT
fonte do bastardo	PT
Cam Barreiro Cabo Da Praia	PT
remedios portugal	PT
Praia Da Vitória Portugal	PT
R Covas - S Brás	PT
r fr diogo chagas praia da vitória	PT
9880-372 SANTA CRUZ DA GRACIOSA, PORTUGAL	PT
9760-027 Agualva, Portugal	PT
lajes, portugal	PT
CAN SACO, CABO DA PRAIA	PT
Cam Rebentao - Santa Cruz Da Graciosa	PT
CAM BARRO BRANCO 113 BARRO BRANCO PORTUGAL	PT
r saco, agualva	PT
Ribeira Seca, Portugal	PT
LAD S FRANCISCO, PRAIA DA VITÓRIA	PT
9760-556, praia da vitória	PT
r salto velho 4 s brás	PT
R REGELO - FONTE DO BASTARDO	PT
Guadalupe	PT
R BALDIO 16A 9760-651, S BRÁS, PORTUGAL	PT
9760-430 praia da vitória portugal	PT
9760-132, porto martins	PT
CAM RECANTO, PORTO MARTINS	PT
Santa Cruz Da Graciosa	PT
r galeão, santa cruz da graciosa	PT
9760-266 lajes	PT
PRAIA	PT
R ADVOGADO GRAÇA, HORTA	PT
R Angustias Horta, Portugal	PT
R Ilha Da Ventura - Horta	PT
R PADRE MANUEL ERNESTO FERREIRA 26 VILA FRANCA DO CAMPO	PT
R Padre Domingos Da Silva Costa Livramento	PT
livramento	PT
9500-249 Ponta Delgada Portugal	PT
ER 1 1 RELVA	PT
TV GLÓRIA 4 LIVRAMENTO	PT
Ponta Garça	PT
r lomba 103 pico da pedra portugal	PT
r s sebastião 73 9600-120, rabo de peixe, portugal	PT
R Foral D Helena - Santa Barbara	PT
9600-020 Calhetas	PT
Av Dr Paulo Jose Tavares 4 9600-091, Rabo De Peixe	PT
R Monsenhor Jose Gomes Relva	PT
r monsenhor jose gomes 35 9500-673, relva	PT
ER 1 1 STA BARBARA 03 9545-310, SANTA BARBARA, PORTUGAL	PT
santa barbara	PT
pilar	PT
CHA DA LOMBA DO CARVALHO 10 REMEDIOS PORTUGAL	PT
r tercas 54 9545-423, santo antonio	PT
RABO DE PEIXE	PT
ribeira grande	PT
can vinhas lomba do botão lomba do botão portugal	PT
r aurora de morais lomba do loução	PT
R Arrenquinha S Vicente Ferreira Portugal	PT
ponta delgada portugal	PT
CAN NORTE LOMBA DO CAVALEIRO, LOMBA DO CAVALEIRO	PT
Ponta Delgada	PT
R LAGEDO 15 9500-213, PONTA DELGADA	PT
R Lomba Da Bica De Cima  Ajuda Portugal	PT
CAN NECESSIDADES 5 PONTA DELGADA PORTUGAL	PT
r teófilo braga 4 vila franca do campo	PT
R Alegria Rabo De Peixe	PT
santo antonio portugal	PT
9675-051 furnas portugal	PT
RIBEIRA SECA	PT
9600-412, santa barbara	PT
R Lomba Do Bctao Póvoacao	PT
9650-310, PÓVOACAO	PT
Can Ceguinho 3 9500-307, Ponta Delgada, Portugal	PT
9500-651 RELVA, PORTUGAL	PT
Ponta Delgada	PT
R BAGO AS SOCAS 8 LIVRAMENTO	PT
R Nova 4A Relva	PT
r calhos da maia calços da maia	PT
R IGREJA, AGUA DE ALTO	PT
R SERAFINS 17 RABO DE PEIXE PORTUGAL	PT
9675-052 FURNAS PORTUGAL	PT
R Direita Do Ramalho 88 9500-180, Ponta Delgada	PT
CAM RUAS SETE CIDADES	PT
R Mar Do Norte 8 9600-166, Rabo De Peixe	PT
ADRO DO ROSÁRIO - RABO DE PEIXE	PT
VILA FRANCA DO CAMPO	PT
9600-524, Ribeira Grande	PT
9500-328, ponta delgada	PT
S Roque	PT
R Cor Chaves 85 Ponta Delgada	PT
póvoacao	PT
VILA FRANCA DO CAMPO	PT
r misericórdia ponta garça	PT
R Balcao 37 9600-222, Ribeira Seca	PT
ribeira seca	PT
R PADRE DOMINGOS DA SILVA COSTA LIVRAMENTO	PT
R MOINHO DE VENTO PONTA DELGADA	PT
r baixo relva portugal	PT
R CABACAS 4 A PONTA DELGADA	PT
S ROQUE	PT
s brás	PT
Ribeira Seca Portugal	PT
R António Augusto Mota Moniz 34 Ribeira Grande	PT
LOMBA DA MAIA, PORTUGAL	PT
can pico, s brás	PT
R 1 Barão Da Fonte Bela Pico Da Pedra, Portugal	PT
lomba da maia	PT
R ROSÁRIO 77 9625-121, LOMBA DA MAIA	PT
ER RIBEIRA GRANDE PONTA DELGADA, PORTUGAL	PT
R Fazenda 2 Faial Da Terra	PT
relva portugal	PT
AGUA RETORTA	PT
r dr oliveira bento ponta delgada, portugal	PT
R 16 Pedras Ribeira Grande	PT
r mourato  ribeira seca	PT
ribeira grande	PT
r prof laura araujo pimentel, agua de alto	PT
PONTA GARÇA, PORTUGAL	PT
VILA FRANCA DO CAMPO PORTUGAL	PT
R DR RUI GALVAO DE CARVALHO 17 9600-085, RABO DE PEIXE	PT
R JOÃO FRANCISCO CABRAL - PONTA DELGADA	PT
relva, portugal	PT
CAN MORGADO 6 FURNAS PORTUGAL	PT
ESTR REGIONAL - AJUDA DA BRETANHA	PT
Av Antero De Quental 25 Ponta Delgada Portugal	PT
R COR CHAVES 27 9500-309, PONTA DELGADA, PORTUGAL	PT
RABO DE PEIXE	PT
9600-071 Pico Da Pedra Portugal	PT
R Caminho Forno Da Telha, Lomba De S Pedro Baixo	PT
r moinhos 1 parte, ribeirinha	PT
9600-012, CALHETAS	PT
MAIA	PT
R A Do Loteamento Da Lombinha Agua De Alto	PT
R Saco 61 Ribeira Seca	PT
9500-708, S Roque	PT
1 rua de s clara ponta delgada	PT
9545-024 Ajuda Portugal	PT
Ponta Delgada, Portugal	PT
Lomba Dos Melos 29 Santo Antonio	PT
r eng canto resende ponta delgada	PT
cam novo 37 9675-024, furnas, portugal	PT
ponta delgada portugal	PT
sete cidades, portugal	PT
R Alecrim 5 7 9600-070, Pico Da Pedra	PT
TV RUA DAS ROSAS - RIBEIRA GRANDE	PT
R LARANJEIRAS 22 VILA FRANCA DO CAMPO PORTUGAL	PT
Santa Barbara	PT
r gustavo adolfo de medeiros 99 lomba do loução	PT
9650-107 Faial Da Terra	PT
r martim vaz de bulhão relva	PT
R S JOSE RELVA	PT
PONTA DELGADA	PT
S Roque, Portugal	PT
R AGUA QUENTE, FURNAS	PT
ribeira das tainhas	PT
9600-224, ribeira seca	PT
R Serafins 45 Rabo De Peixe	PT
9625-339 MAIA PORTUGAL	PT
PONTA DELGADA PORTUGAL	PT
9500-601 s roque	PT
9500-655 relva, portugal	PT
ESTR REGIONAL, SANTO ANTONIO	PT
9500-325, ponta delgada	PT
9500-665 PONTA DELGADA, PORTUGAL	PT
Av Cecilia Meireles Ponta Delgada, Portugal	PT
R CALÇOS DA MAIA CALÇOS DA MAIA	PT
r faustino de lima ribeira grande	PT
R MARIA GERMANA RODRIGUES PEREIRA 23 9600-418, RIBEIRA GRANDE, PORTUGAL	PT
R Rosário Rabo De Peixe	PT
R CARMO LIVRAMENTO	PT
Livramento, Portugal	PT
R Cidade Do Zagaio 28A 9545-528, S Vicente Ferreira, Portugal	PT
R Sta Catarina 117 D Ponta Delgada Portugal	PT
Relva	PT
lomba do alcaide portugal	PT
Póvoacao	PT
9650-404 PÓVOACAO, PORTUGAL	PT
r boavista rabo de peixe	PT
r sousa e silva, ribeira grande	PT
Rabo De Peixe	PT
9625-342 MAIA	PT
Ribeira Grande, Portugal	PT
9500-606 LIVRAMENTO PORTUGAL	PT
R DR TEÓFILO BRAGA 5 PONTA DELGADA	PT
R Duarte Borges S Roque	PT
r rosário santo antonio	PT
r laureano, ponta delgada	PT
S Roque, Portugal	PT
R Direita Do Botelho Livramento	PT
r carreira ponta delgada, portugal	PT
Livramento	PT
R NEGRAO PONTA DELGADA	PT
r paz, vila franca do campo	PT
R INOCENCIA, RABO DE PEIXE	PT
R Francisco Andrade 28 Rabo De Peixe	PT
R CASAS TELHADAS LOMBA DA MAIA PORTUGAL	PT
rabo de peixe	PT
9600-109 RABO DE PEIXE, PORTUGAL	PT
9600-017 calhetas	PT
Av Dr Paulo Jose Tavares Rabo De Peixe	PT
9625-121 LOMBA DA MAIA PORTUGAL	PT
R FRANCISCO CABRAL 26 LIVRAMENTO	PT
R CHA DO JOÃO BOM 5 9545-064, PILAR DA BRETANHA	PT
R Lucena, Santo Antonio	PT
CAN INGLESA 14 9500-756, LIVRAMENTO	PT
PONTA DELGADA	PT
r joão melo abreu ponta delgada	PT
Furnas	PT
R TAVARES TORRES, RABO DE PEIXE	PT
PICO DA PEDRA	PT
R Malagueta Angra Do Heroismo	PT
R PEREIRA, ANGRA DO HEROISMO	PT
ANGRA DO HEROISMO	PT
lad martinho, santa barbara	PT
R Palmeira, Ribeira Seca	PT
TV MOINHOS - PORTO FORMOSO	PT
R 25 DE NOVEMBRO S BARTOLOMEU	PT
9700-023 angra do heroísmo, portugal	PT
terreiro 21 a 9700-238, angra do heroismo, portugal	PT
Can Missa 1 Angra Do Heroismo Portugal	PT
9700-056, Angra Do Heroismo	PT
r ernesto frias 5 9680-308, agua de alto, portugal	PT
r direita de cima, ribeira seca	PT
r lomba dos pos 48 lomba dos pos portugal	PT
estr caminho do meio, angra do heroísmo	PT
LAD BRANCA ANGRA DO HEROISMO	PT
Feteira	PT
Can 20 Santa Barbara Portugal	PT
r padre antónio cordeiro  angra do heroismo	PT
teatro do meio raminho	PT
R Boa Viagem S Mateus	PT
can folhados 22 9700-574, s mateus, portugal	PT
SANTA BARBARA	PT
Lad Pacheca - Santa Barbara	PT
9675-178 ribeira quente portugal	PT
9600-547 ribeira grande	PT
s luis, angra do heroismo	PT
terra chã, portugal	PT
9700-356 angra do heroismo, portugal	PT
Cam Esperança, Porto Judeu	PT
R S JOÃO - RIBEIRA SECA	PT
9680-017 ribeira seca	PT
ANGRA DO HEROÍSMO	PT
reguinho angra do heroismo	PT
ANGRA DO HEROISMO	PT
9700-442, ribeirinha	PT
R S BARBARA 6 SANTA BARBARA	PT
SERRETA	PT
9700-580 S MATEUS	PT
R RIBEIRA MOINHOS, ANGRA DO HEROISMO	PT
r ilha terceira, angra do heroismo	PT
lg santo antonio porto judeu	PT
r ilha terceira angra do heroismo portugal	PT
ribeirinha, portugal	PT
angra do heroismo	PT
lad cruz porto judeu	PT
angra do heroismo portugal	PT
CAN ROCAS - ANGRA DO HEROISMO	PT
Ribeirinha	PT
r santo antonio rabo de peixe	PT
r largo s joão de deus angra do heroismo	PT
ER N 1 - 1 12 SERRETA	PT
R Santo Antonio 10 9700-587, S Mateus	PT
R Restauracao S Bartolomeu	PT
Can Francisco Alves Ribeirinha Portugal	PT
Can Santo Antonio, Angra Do Heroismo	PT
R Terreiro, Porto Judeu	PT
9700-115 ANGRA DO HEROISMO, PORTUGAL	PT
ribeira grande, portugal	PT
ESTR DR MARCELINO COSTA MOULES, CINCO RIBEIRAS	PT
r meio de s pedro 37 angra do heroismo	PT
r prof teotonio machado de andrade vila franca do campo, portugal	PT
S Mateus	PT
9700-241 angra do heroismo, portugal	PT
CAN FREIXO 3 9700-721, ANGRA DO HEROISMO	PT
9700-687, terra chã	PT
LAD BRANCA ANGRA DO HEROISMO	PT
Cam Esperança Porto Judeu	PT
r quietacao, ribeira seca	PT
9680-420 ponta garça	PT
Ribeirinha	PT
br s joão de deus gzd angra do heroismo	PT
can narciso, altares	PT
Ribeirinha	PT
R PADRE VASCO PARREIRA S MATEUS	PT
estr regional, angra do heroismo	PT
Lad Pateira Angra Do Heroismo, Portugal	PT
Can Frederico Doze Ribeiras	PT
9600-201 RIBEIRA SECA PORTUGAL	PT
R Vitória 22 9600-093, Rabo De Peixe, Portugal	PT
9680-514, RIBEIRA DAS TAINHAS	PT
R Dr Dinis Moreira Mota 16 Pico Da Pedra Portugal	PT
R Cruz 27 9680-200, Ribeira Seca, Portugal	PT
AS NOVE SANTA BARBARA PORTUGAL	PT
r antónio daniel carvalho melo 1 9680-197, vila franca do campo	PT
R Cipriao Figueiredo - Angra Do Heroismo	PT
r padre joaquim borges de meneses 56 9700-579, s bartolomeu	PT
R Barreiros 34 9700-612, S Sebastião	PT
R Miragaia 18 9700-124, Angra Do Heroismo, Portugal	PT
R ESTEVAM ALVES, RIBEIRA GRANDE	PT
er n 1-1 3 9680-017, ribeira seca	PT
s mateus	PT
R Saco 4 9700-586, S Mateus Da Calheta, Portugal	PT
s mateus, portugal	PT
LAD CRUZ, PORTO JUDEU	PT
9700-211 angra do heroismo portugal	PT
Angra Do Heroismo	PT
Estr As Seis, Santa Barbara	PT
R AS SETE SANTA BARBARA	PT
S Mateus	PT
Can Penha De Franca 55 9700-149, Angra Do Heroismo	PT
R CRUZ CANARIO PORTO JUDEU	PT
r balcao, ribeira seca	PT
angra do heroísmo	PT
CAN FONSECAS RIBEIRINHA	PT
Angra Do Heroismo, Portugal	PT
R Canos Verdes, Angra Do Heroismo	PT
r boa vista 100 9700-509, s bartolomeu, portugal	PT
R PADRE AVILA SABINO TERRA CHÃ	PT
r arruda - s mateus	PT
R Sem Designacao - Doze Ribeiras	PT
Tv Aresta Ribeira Grande Portugal	PT
Lombinha Da Maia Portugal	PT
R DR DINIS MOREIRA MOTA PICO DA PEDRA	PT
R RESTAURACAO, S BARTOLOMEU	PT
cam pedregal 62 terra chã	PT
R CARREIRINHA 88 ANGRA DO HEROISMO	PT
9700-684 TERRA CHÃ PORTUGAL	PT
Lombinha Da Maia	PT
r igreja fenais da ajuda	PT
9700-072 angra do heroismo portugal	PT
estr real - vila franca do campo	PT
CAN MORROS 127 9700-301, ALTARES	PT
S Mateus	PT
cam figueiras pretas 7 angra do heroismo portugal	PT
R Acougue - Santa Barbara	PT
r s mamede - angra do heroísmo	PT
porto judeu portugal	PT
R FR AGOSTINHO MONT ALVERNE RIBEIRA GRANDE, PORTUGAL	PT
R SAUDADE, PICO DA PEDRA	PT
9700-369 Porto Judeu Portugal	PT
er n 1 - 1 serreta	PT
9700-198 ANGRA DO HEROISMO, PORTUGAL	PT
R Calçada Ribeirinha	PT
R PEREIRA ANGRA DO HEROISMO PORTUGAL	PT
Can Porto 36 Cinco Ribeiras	PT
covas ribeirinha	PT
9700-352 Angra Do Heroismo Portugal	PT
angra do heroismo	PT
R Padre Maldonado Angra Do Heroismo Portugal	PT
R Dr Jose Bruno Carreiro 18 20 9700-109, Angra Do Heroismo	PT
R Desterro - Angra Do Heroismo	PT
9700-684 Terra Chã Portugal	PT
R Dr Edmundo Machado Oliveira, Ribeira Grande	PT
r direita de cima 80 9600-221, ribeira seca	PT
R Cancela Do Ferreira 23 9680-439, Ponta Garça	PT
R Direita 34 Fenais Da Ajuda Portugal	PT
R PRAÇA VELHA PÓVOACAO	PT
Cinco Ribeiras	PT
R Prof Teles Palhinha 8-10-12 Angra Do Heroísmo	PT
R Boa Viagem S Mateus, Portugal	PT
R Ilha Do Pico Angra Do Heroismo	PT
9700-037 angra do heroismo portugal	PT
R PADRE JERONIMO EMILIANO DE ANDRADE 15 9700-140, ANGRA DO HEROISMO, PORTUGAL	PT
RIBEIRINHA	PT
R Ormondes, S Bartolomeu	PT
CAN DIABRETES TERRA CHÃ, PORTUGAL	PT
R TORTA RIBEIRA QUENTE PORTUGAL	PT
R PORTUGAL, RABO DE PEIXE	PT
9700-013 Angra Do Heroismo, Portugal	PT
Vila Franca Do Campo	PT
bicas de cabo verde 54 angra do heroismo	PT
9700-562 S MATEUS PORTUGAL	PT
R NOVA, FETEIRAS	PT
9560-108 Lagoa, Portugal	PT
r antónio alves de oliveira 3 nordeste	PT
r castelo mosteiros	PT
R DR HERMANO MEDEIROS E CAMARA CAPELAS	PT
R Nsa Sra Da Penha Faja De Cima, Portugal	PT
R Lomba D Agua - Lomba D Agua	PT
r lomba d agua 47 9555-031, lomba d agua	PT
R IGREJA FAJA DE CIMA	PT
PONTA DELGADA	PT
r courelas de cima 40 nordeste	PT
R Direita, Achadinha	PT
achadinha	PT
Feteiras, Portugal	PT
