address	country
NÕO TÄNAV NÕO VALD,NÕGIARU KÜLA	EE
ranna tee otepää vald,otepää linn, estonia	EE
viljandi linn, eesti	EE
Suur-Kaare Tänav, Viljandi Linn	EE
VÕRU LINN	EE
OJA TÄNAV - PÄRNU LINN	EE
mere tee 3 , harku vald,tabasalu alevik, estonia	EE
Kooli Tänav Vihula Vald,Võsu Alevik	EE
RÄPINA MAANTEE, RÄPINA VALD,VÕÕPSU ALEVIK	EE
Käo Tänav 53 , Pärnu Linn, Eesti	EE
 TARTU LINN	EE
Tartu Linn, Eesti	EE
Eha Tänav, Tartu Linn	EE
, NARVA LINN	EE
Põltsamaa Linn, Estonia	EE
Posti Tänav 27 Rakvere Linn	EE
Posti Tänav, Tarvastu Vald,Mustla Alevik	EE
Valga Linn	EE
MÄNNIKÄBI TÄNAV ÜLENURME VALD,ÜLENURME ALEVIK	EE
Lydia Koidula Tänav, Narva-Jõesuu Linn	EE
Valga Linn Eesti	EE
 otepää vald,otepää linn, estonia	EE
kirde tänav elva linn	EE
pikk tänav elva linn	EE
kopli tänav, haapsalu linn	EE
haljala vald,haljala alevik eesti	EE
, SAUE LINN	EE
õunapuu puiestee, maardu linn	EE
Tammiku Tee, Viimsi Vald,Pringi Küla	EE
UUS-MUUGA PUIESTEE, MAARDU LINN	EE
PAEMURRU TÄNAV MAARDU LINN	EE
Maardu Linn	EE
 tõrva linn, eesti	EE
vabaduse tänav 15 rakvere linn	EE
TARTU LINN EESTI	EE
tartu linn eesti	EE
tööstuse tänav nissi vald,turba alevik	EE
joala tänav narva linn	EE
REHE TEE ÜLENURME VALD,SOINASTE KÜLA	EE
 tapa vald,tapa linn, eesti	EE
kivi tänav - vinni vald,tudu alevik	EE
kaunase puiestee 43 tartu linn eesti	EE
sarapiku tänav 2 kihelkonna vald,kihelkonna alevik estonia	EE
lembitu tänav, valga linn	EE
Tamme Tänav 5 , Põltsamaa Linn, Estonia	EE
Kohtu Tänav Kuressaare Linn	EE
 TARTU LINN ESTONIA	EE
Koidutähe Tänav 1 Tartu Linn	EE
Koidu Tänav 13 Valga Linn	EE
Vahtra Tänav Narva Linn, Eesti	EE
JÕE TÄNAV MUSTVEE LINN	EE
Viljandi Linn	EE
Asula Tänav 7 , Saku Vald,Saku Alevik, Estonia	EE
VESKIKAARE TÄNAV, SAUGA VALD,TAMMISTE KÜLA	EE
Tooma Tänav, Ülenurme Vald,Soinaste Küla	EE
 Orissaare Vald,Orissaare Alevik	EE
KIRDE TÄNAV 15 PÕLTSAMAA LINN ESTONIA	EE
Uus Tänav Pärnu Linn	EE
Riia Maantee, Pärnu Linn	EE
hobuseraua tänav kohtla-järve linn,ahtme linnaosa estonia	EE
keila vald,kloogaranna küla	EE
MUSTVEE LINN	EE
 Saue Linn	EE
Vahtra Tänav 5 , Viljandi Linn	EE
viljandi linn	EE
oru tänav narva linn	EE
JAAN POSKA TÄNAV 71 NARVA-JÕESUU LINN ESTONIA	EE
VIIMSI VALD,RANDVERE KÜLA, EESTI	EE
Välja Tänav Valga Linn	EE
talve tänav 100 kuressaare linn	EE
Kastani Puiestee 10A , Rakvere Linn	EE
aia tänav 14 , rakke vald,rakke alevik, estonia	EE
VAIKNE TÄNAV 6 , TARTU LINN	EE
Kala Tänav - Lohusuu Vald,Lohusuu Alevik	EE
Raudkivi Tänav - Maardu Linn	EE
tallinna maantee - rapla vald,alu alevik	EE
KIRIKU TEE 8 KOHILA VALD,URGE KÜLA ESTONIA	EE
 TARTU LINN, ESTONIA	EE
 elva linn estonia	EE
 KALLASTE LINN, ESTONIA	EE
Räpina Vald,Võõpsu Alevik, Estonia	EE
 TÕLLISTE VALD,TSIRGULIINA ALEVIK ESTONIA	EE
inseneri tänav 2b kohtla-järve linn,järve linnaosa	EE
Tartu Linn Estonia	EE
Kuu Tänav - Tartu Linn	EE
hando mugasto tänav, tartu linn	EE
 VILJANDI LINN	EE
ETERNIIDI TÄNAV 10 , VÕRU LINN	EE
NARVA LINN EESTI	EE
rakvere linn eesti	EE
ridva tänav, saue linn	EE
VALGA LINN, EESTI	EE
Niine Tänav, Rakvere Linn	EE
VAKSALI TÄNAV VILJANDI LINN EESTI	EE
Võru Linn	EE
sõõrkakra tee maardu linn estonia	EE
JÕELÄHTME VALD,NEEME KÜLA	EE
Uus Tänav Viljandi Linn	EE
KASE TÄNAV - TÕLLISTE VALD,TSIRGULIINA ALEVIK	EE
suur-veski tänav, pärnu linn	EE
pärnu linn, eesti	EE
tallinna maantee pärnu linn	EE
Heina Tänav, Pärnu Linn	EE
HEINA TÄNAV 4 KURESSAARE LINN	EE
ORISSAARE MAANTEE - LEISI VALD,LEISI ALEVIK	EE
koidu tänav, keila linn	EE
soinaste tänav, tartu linn	EE
Kassitatra Tee 25 , Maardu Linn, Eesti	EE
KUNGLA TÄNAV 20 , TARTU LINN, ESTONIA	EE
VASALEMMA VALD,VASALEMMA ALEVIK	EE
Õuna Tänav, Tartu Linn	EE
VÄLJA TÄNAV 1 VALGA LINN	EE
 kuressaare linn, estonia	EE
Pärnu Linn	EE
kiriku tänav, kallaste linn	EE
KOOLI TÄNAV, MÕISAKÜLA LINN	EE
Koovitaja Tänav - Ülenurme Vald,Ülenurme Alevik	EE
voore tänav sõmeru vald,näpi alevik, estonia	EE
Aia Tänav Väätsa Vald,Väätsa Alevik	EE
 SILLAMÄE LINN ESTONIA	EE
Õnne Tänav, Kohtla-Järve Linn,Kukruse Linnaosa	EE
Oja Tänav 136 Pärnu Linn Estonia	EE
karusselli tänav, pärnu linn	EE
 Valga Linn	EE
VÕHMA LINN	EE
JAAMA TÄNAV 3 , VÕHMA LINN, EESTI	EE
vinni vald,pajusti alevik, eesti	EE
NELGI TÄNAV 27 , TARTU LINN	EE
võruvälja tänav - tartu linn	EE
, TARTU LINN	EE
pikk tänav 62 rakvere linn eesti	EE
kuressaare linn	EE
valga linn	EE
KAUBA TÄNAV 29 , KADRINA VALD,KADRINA ALEVIK	EE
rae vald,jüri alevik	EE
HIIREKÕRVA TEE 20 MAARDU LINN ESTONIA	EE
TARTU TÄNAV VALGA LINN EESTI	EE
Lohusuu Vald,Lohusuu Alevik	EE
tartu linn	EE
SAUE LINN	EE
Vaivara Vald,Sinimäe Alevik, Eesti	EE
tartu linn	EE
Elva Linn	EE
 ELVA LINN, ESTONIA	EE
soinaste tänav 14 , tartu linn	EE
Tartu Linn	EE
NIIDU TÄNAV 9 , TARTU LINN	EE
Timuti Tänav 2D Tartu Linn	EE
Kooli Tänav, Tõrva Linn	EE
Ploomi Tänav 36 Valga Linn Estonia	EE
linnu tee rakvere linn	EE
Ploomipuu Puiestee Maardu Linn, Eesti	EE
kehtna vald,eidapere alevik	EE
tartu linn	EE
TARTU LINN, ESTONIA	EE
pärnu maantee sindi linn	EE
KOGRE TÄNAV 39 , MAARDU LINN, EESTI	EE
MÄE TÄNAV 3 KAMBJA VALD,KAMBJA ALEVIK	EE
pärna tänav 22 antsla vald,antsla linn	EE
Siili Tänav Tartu Linn	EE
 RAE VALD,JÜRI ALEVIK, EESTI	EE
, Märjamaa Vald,Märjamaa Alev	EE
Kolga Tee 39 , Otepää Vald,Otepää Linn	EE
Ruudu Tänav 11 , Pärnu Linn, Eesti	EE
SOO TÄNAV PÄRNU LINN	EE
kohtla-järve linn,ahtme linnaosa	EE
Valga Linn, Eesti	EE
, PAIDE LINN	EE
RAPLA VALD,PURILA KÜLA	EE
kungla tänav, kuressaare linn	EE
SOOKASE TÄNAV MAARDU LINN ESTONIA	EE
SADAMA TÄNAV, HAAPSALU LINN	EE
 Tõrva Linn	EE
ASERI VALD,ASERI ALEVIK	EE
Männiku Tänav 2A Valga Linn	EE
kraavikalda tänav 1 , tartu linn	EE
Pikk Tänav Järva-Jaani Vald,Järva-Jaani Alev	EE
kibuvitsa tänav 22 , pärnu linn	EE
mäe tänav - pärnu linn	EE
lepa tänav keila vald,klooga alevik	EE
SOO TÄNAV - HALINGA VALD,PÄRNU-JAAGUPI ALEV	EE
tartu linn	EE
RABA TÄNAV, KEILA LINN	EE
noorte tänav maardu linn estonia	EE
Papli Tänav Viljandi Linn Eesti	EE
Võru Linn	EE
, Narva Linn	EE
narva linn, eesti	EE
Ehitaja Tänav 6 Tõrva Linn	EE
tartu tänav 35 , valga linn	EE
 tarvastu vald,mustla alevik, eesti	EE
Muraka Tänav Sindi Linn Eesti	EE
KANARBIKU TÄNAV 9 TARTU LINN ESTONIA	EE
 tartu linn	EE
Vasara Tänav, Tartu Linn	EE
MAASIKA TÄNAV, MÄRJAMAA VALD,MÄRJAMAA ALEV	EE
Valga Linn Eesti	EE
ELVA LINN	EE
 Mustvee Linn, Estonia	EE
Mere Tänav 7A Käina Vald,Käina Alevik	EE
tehase tänav otepää vald,otepää linn estonia	EE
Pärnu Linn Eesti	EE
Piiri Tänav 26 , Valga Linn, Estonia	EE
jõgeva linn	EE
RAHU TÄNAV - KURESSAARE LINN	EE
PARGI TÄNAV, JÕGEVA LINN	EE
vaikne tänav, tartu linn	EE
 tartu linn, eesti	EE
Saialille Tänav Tartu Linn	EE
ülenurme tänav 26 tartu linn	EE
alasi tee - harku vald,tabasalu alevik	EE
metsavaimu tee 4 , saku vald,tänassilma küla	EE
Jaan Poska Tänav - Narva-Jõesuu Linn	EE
Lume Tee, Saku Vald,Üksnurme Küla	EE
VERIHEINA TEE MAARDU LINN EESTI	EE
RAKVERE TÄNAV 4 AVINURME VALD,AVINURME ALEVIK	EE
VANAPARGI TÄNAV 2 PÄRNU LINN	EE
keila linn	EE
Palusambla Tänav, Tartu Linn	EE
 VILJANDI LINN, ESTONIA	EE
paluülase tee 53 , maardu linn	EE
 maardu linn	EE
kaevu tänav võru linn	EE
 MAARDU LINN	EE
Viimsi Vald,Püünsi Küla	EE
veeringu tee viimsi vald,randvere küla	EE
ALLIKA TÄNAV 3 , JÕGEVA LINN	EE
Palamuse Vald,Palamuse Alevik Estonia	EE
KRUUSARANNA TÄNAV 14 MUSTJALA VALD,MERISE KÜLA	EE
Raba Tänav, Pärnu Linn	EE
Ploomipuu Puiestee, Maardu Linn	EE
Kadaka Tänav 8 , Saku Vald,Kiisa Alevik, Estonia	EE
LUUNJA VALD,VEIBRI KÜLA EESTI	EE
ENERGIA PUIESTEE, RAKVERE VALD,LEPNA ALEVIK	EE
 pärnu linn	EE
pärnu linn	EE
RAUDTEE TÄNAV HAAPSALU LINN	EE
NÄITUSE TÄNAV 37 RAKVERE LINN	EE
Vahtra Puiestee 80 , Rakvere Linn, Estonia	EE
kastani puiestee - rakvere linn	EE
Tartu Linn	EE
aleksandri tänav tartu linn	EE
Maardu Linn	EE
RIIA MAANTEE VILJANDI LINN	EE
luha tänav võru linn	EE
JUHAN LIIVI TÄNAV TARTU LINN	EE
PÄRNA TÄNAV, VINNI VALD,VIRU-JAAGUPI ALEVIK	EE
vihula vald,käsmu küla	EE
pirni tee - viimsi vald,metsakasti küla	EE
rahu tänav 4 kohtla-järve linn,viivikonna linnaosa	EE
Ristiku Tee Sauga Vald,Tammiste Küla	EE
köstri tänav, viljandi linn	EE
soo tänav pärnu linn	EE
Puiestee Tänav 16 Sõmeru Vald,Sõmeru Alevik	EE
kivi tänav 23 tartu linn eesti	EE
koduranna tee, viimsi vald,muuga küla	EE
Keerispea Tee - Maardu Linn	EE
lõikuse tänav viljandi linn, estonia	EE
leisi vald,leisi alevik	EE
, Kuressaare Linn	EE
tikri tänav, paldiski linn	EE
jaani tänav kallaste linn	EE
, MAARDU LINN	EE
kirsi tänav - pärnu linn	EE
ELVA LINN	EE
Uus-Sauga Tänav 18 Pärnu Linn	EE
PÄRNU MAANTEE 28 , SINDI LINN, EESTI	EE
Kohtla-Järve Linn,Järve Linnaosa Eesti	EE
PIHKVA TÄNAV MUSTVEE LINN	EE
käo tee, elva linn	EE
Meremäe Tee 1 Ülenurme Vald,Soinaste Küla	EE
KUNGLA TÄNAV 16A , KURESSAARE LINN	EE
 maardu linn	EE
KASTEHEINA TEE - SAKU VALD,SAKU ALEVIK	EE
Uus Tänav 6 , Luunja Vald,Luunja Alevik	EE
Järsi Tee, Raasiku Vald,Aruküla Alevik	EE
võru tänav 145 tartu linn estonia	EE
õnne tänav 14 , kallaste linn	EE
rakke vald,rakke alevik, estonia	EE
 tartu linn estonia	EE
kuuse tänav 19 , haapsalu linn	EE
Kastani Tänav Tartu Linn	EE
SUUR-KAARE TÄNAV, VILJANDI LINN	EE
Riia Maantee Viljandi Linn	EE
Suur-Kaare Tänav - Viljandi Linn	EE
kalevi tänav viljandi linn	EE
kalevi tänav viljandi linn estonia	EE
Vindi Tänav Võru Linn, Eesti	EE
Tartu Tänav 18 , Valga Linn, Estonia	EE
Kuressaare Linn	EE
 Sillamäe Linn	EE
pargi tänav sindi linn	EE
pargi tänav 3 , sindi linn	EE
tartu linn	EE
mündi tänav pärnu linn	EE
Metsa Tänav - Toila Vald,Voka Alevik	EE
elva linn	EE
HARJU TÄNAV, PÄRNU LINN	EE
Saekoja Tänav - Tartu Linn	EE
SALUTÄHE TÄNAV 1 TARTU LINN EESTI	EE
Aia Tänav - Räpina Vald,Võõpsu Alevik	EE
Roo Tänav Viljandi Linn, Estonia	EE
ALLIKA TÄNAV, RAE VALD,JÜRI ALEVIK	EE
Rõngu Vald,Rõngu Alevik	EE
 VALGA LINN	EE
Jaama Tänav 2 , Kunda Linn	EE
veehoidla tänav - maardu linn	EE
 KURESSAARE LINN ESTONIA	EE
Rakvere Linn	EE
KEHTNA VALD,LELLE ALEVIK	EE
Vastseliina Vald,Vastseliina Alevik, Eesti	EE
RÄÄGUSILLA PÕIK RAE VALD,RAE KÜLA EESTI	EE
talve tänav 31 kuressaare linn	EE
 KURESSAARE LINN, EESTI	EE
KARJA TÄNAV 13 , VILJANDI LINN	EE
Kooli Tänav, Kehtna Vald,Keava Alevik	EE
rääma tänav pärnu linn	EE
pargi tänav 3 järvakandi vald,järvakandi alev	EE
Suur-Kaare Tänav Viljandi Linn, Estonia	EE
Uus Tänav 4 , Vaivara Vald,Sinimäe Alevik	EE
aasavälja tee luunja vald,veibri küla	EE
KARJA TÄNAV 85 , PÄRNU LINN	EE
Tiigi Tänav 9 Tartu Linn	EE
Metsa Tänav Valga Linn Eesti	EE
 Viimsi Vald,Randvere Küla	EE
, TÕRVA LINN	EE
Jaama Tänav 13 , Põltsamaa Linn	EE
tähe tänav tartu linn, eesti	EE
TARTU LINN	EE
pirnipuu puiestee, maardu linn	EE
pioneeri tänav, kohtla-järve linn,järve linnaosa	EE
Vägari Tee Paldiski Linn Estonia	EE
Pihlaka Tänav - Märjamaa Vald,Märjamaa Alev	EE
KADRI TÄNAV - PÄRNU LINN	EE
, Tartu Linn	EE
kalevi puiestee pärnu linn	EE
Rääma Tänav Pärnu Linn	EE
sonda vald,sonda alevik	EE
malmi tänav 2 , tartu linn	EE
, VÕRU LINN	EE
tormi tänav pärnu linn eesti	EE
Aia Tänav 12 , Valga Linn	EE
PÕLTSAMAA LINN	EE
keava tee, kehtna vald,keava alevik	EE
KALEVI PÕIK - VÕRU LINN	EE
REINU TEE VILJANDI LINN	EE
mere puiestee 19 , hanila vald,virtsu alevik, eesti	EE
Valli Tänav Kohtla-Järve Linn,Sompa Linnaosa	EE
 HAAPSALU LINN	EE
Tammetõru Tee, Viimsi Vald,Tammneeme Küla	EE
KEILA LINN EESTI	EE
tartu tänav, viljandi linn	EE
Tammetõru Tee 10 Viimsi Vald,Tammneeme Küla	EE
KÜTI TÄNAV - KOERU VALD,KOERU ALEVIK	EE
VALGA LINN	EE
 KURESSAARE LINN, ESTONIA	EE
Tartu Linn	EE
Jalaka Tänav Tartu Linn	EE
Nooruse Tänav, Tartu Linn	EE
SALUTÄHE TÄNAV, TARTU LINN	EE
SOO TÄNAV 8 , LIHULA VALD,LIHULA LINN	EE
NIIDU TÄNAV NÕO VALD,NÕO ALEVIK	EE
Rukki Tänav Rõngu Vald,Käärdi Alevik	EE
kruusamäe tänav tartu linn, eesti	EE
avinurme vald,avinurme alevik, eesti	EE
MÄNNI TÄNAV, ÜLENURME VALD,ÜLENURME ALEVIK	EE
Palamuse Vald,Palamuse Alevik Estonia	EE
 pärnu linn, eesti	EE
PÄIKESE TÄNAV 7 , TÜRI VALD,TÜRI LINN	EE
tiigi tänav rakvere linn	EE
PUHKEKODU TÄNAV TARTU LINN	EE
Kannikese Tänav, Tartu Linn	EE
SUUREKIVI TEE 7 , VIIMSI VALD,RANDVERE KÜLA, ESTONIA	EE
KANNIKESE TÄNAV KOHTLA-JÄRVE LINN,SOMPA LINNAOSA, EESTI	EE
SUUR-KAARE TÄNAV, VILJANDI LINN	EE
kalevi tänav kohtla-järve linn,järve linnaosa	EE
 KEHTNA VALD,KEAVA ALEVIK	EE
jõgisoo tee - ambla vald,ambla alevik	EE
metsa tänav 63 haapsalu linn eesti	EE
jalaka tänav - pärnu linn	EE
, Pärnu Linn	EE
tallinna maantee 40a , pärnu linn	EE
 Võhma Linn	EE
kadaka tänav 8 , kuressaare linn	EE
 elva linn	EE
tartu linn, eesti	EE
Kiriku Tänav - Kallaste Linn	EE
hiireherne tee, maardu linn	EE
kullamäe tänav, viljandi linn	EE
MÄE TÄNAV 12 VILJANDI LINN	EE
võru tänav valga linn	EE
 Jõgeva Linn, Estonia	EE
ROHELINE TÄNAV, KEILA LINN	EE
mere tänav 65 vihula vald,võsu alevik	EE
TERASE TÄNAV KOHTLA-JÄRVE LINN,SOMPA LINNAOSA	EE
KESKALLEE, KOHTLA-JÄRVE LINN,JÄRVE LINNAOSA	EE
sadama tänav - paldiski linn	EE
rohu tänav - jõgeva linn	EE
UUS TÄNAV 13C , TARTU LINN	EE
TARTU LINN	EE
Jänese Tänav Tartu Linn, Eesti	EE
Lemmatsi Tänav - Tartu Linn	EE
 vasalemma vald,vasalemma alevik, estonia	EE
Vaksali Tänav, Viljandi Linn	EE
posti tänav, tarvastu vald,mustla alevik	EE
Narva Tänav 51 Mustvee Linn	EE
Jaama Tänav, Jõgeva Linn	EE
VÕHMA LINN EESTI	EE
KEILA LINN, EESTI	EE
KULDSE KODU TÄNAV PÄRNU LINN	EE
Põik Tänav Antsla Vald,Antsla Linn	EE
PIKK TÄNAV 5 PÄRNU LINN EESTI	EE
HAAPSALU MAANTEE PÄRNU LINN	EE
 mustvee linn	EE
vaba tänav tartu linn	EE
Sepikoja Tänav 1 Tartu Linn Estonia	EE
Tartu Linn, Estonia	EE
Tartu Linn, Estonia	EE
Viimsi Vald,Püünsi Küla	EE
 Viimsi Vald,Randvere Küla Eesti	EE
VILJANDI TÄNAV - TÕRVA LINN	EE
Viljandi Tänav Valga Linn	EE
TAMMELEHE TÄNAV, TARTU LINN	EE
 Luunja Vald,Veibri Küla Estonia	EE
KOLGA-JAANI VALD,KOLGA-JAANI ALEVIK ESTONIA	EE
KAARE TÄNAV VÕRU LINN, EESTI	EE
, KURESSAARE LINN	EE
HAAPSALU MAANTEE 54 , KEILA LINN, EESTI	EE
keila linn	EE
TALLINNA MAANTEE RAASIKU VALD,ARUKÜLA ALEVIK, EESTI	EE
 tõrva linn	EE
 ridala vald,paralepa alevik eesti	EE
Valga Linn	EE
Kalda Tänav, Järva-Jaani Vald,Järva-Jaani Alev	EE
kivi tänav 7 , põltsamaa linn	EE
kanarbiku tänav 12 , sindi linn	EE
KRISTALLI TÄNAV, TARTU LINN	EE
väriheina tee maardu linn	EE
Võru Linn	EE
NEEME TEE, VIHULA VALD,KÄSMU KÜLA	EE
Kirsipuu Puiestee 9 , Maardu Linn	EE
Lembitu Tänav Pärnu Linn, Estonia	EE
Jõe Tänav Elva Linn	EE
Uus Tänav, Hanila Vald,Virtsu Alevik	EE
Kalmistu Tänav 5 , Tõrva Linn	EE
metsa tänav - elva linn	EE
TAHKURANNA VALD,VÕISTE ALEVIK	EE
viljapuu puiestee, maardu linn	EE
kiriku tänav 6c/3 , viljandi linn	EE
reinu tee, viljandi linn	EE
Õuna Tänav Viljandi Linn, Eesti	EE
 Tõrva Linn, Estonia	EE
pikk tänav 3 sõmeru vald,sõmeru alevik	EE
Lontova Tee, Kunda Linn	EE
 Väätsa Vald,Reopalu Küla	EE
Lõuna Tänav, Loksa Linn	EE
Mereranna Tee, Viimsi Vald,Haabneeme Alevik	EE
 kehtna vald,keava alevik eesti	EE
Pärnu Maantee Sindi Linn	EE
TAHKURANNA VALD,REIU KÜLA	EE
Pärnu Linn	EE
TARTU LINN ESTONIA	EE
 tootsi vald,tootsi alev	EE
pikk tänav 8 pärnu linn eesti	EE
suve tänav kuressaare linn	EE
Tõrva Linn	EE
rakvere tee vihula vald,võsu alevik	EE
Paide Vald,Viraksaare Küla	EE
Suurekivi Tee Viimsi Vald,Randvere Küla	EE
Viljandi Maantee, Halliste Vald,Halliste Alevik	EE
PÄRNU LINN	EE
rakvere linn	EE
vahtra tänav sindi linn eesti	EE
HÄÄDEMEESTE VALD,HÄÄDEMEESTE ALEVIK EESTI	EE
riia tänav 4 tartu linn	EE
 TARTU LINN	EE
Jaama Tänav 133 , Tartu Linn	EE
MAARDU LINN	EE
ilmatari tänav tartu linn eesti	EE
MÕÕDU TÄNAV 23 , SAUE LINN	EE
 Paide Linn	EE
keskasula tänav jõgeva vald,kuremaa alevik	EE
jaama tänav 30 , vasalemma vald,vasalemma alevik	EE
Ranna Tänav Sillamäe Linn	EE
mai tänav - pärnu linn	EE
Õuna Tänav 16 , Võhma Linn	EE
Tartu Linn	EE
SUUR TÄNAV, JÕGEVA LINN	EE
 NÕO VALD,VISSI KÜLA	EE
võru tänav tartu linn	EE
LAUA TÄNAV SAUE LINN	EE
 Valga Linn, Eesti	EE
KREEGIPUU TÄNAV, VALGA LINN	EE
, KURESSAARE LINN	EE
 KURESSAARE LINN EESTI	EE
Tõstamaa Vald,Tõstamaa Alevik	EE
KIVI TÄNAV 12A PALDISKI LINN	EE
reinu tee viljandi linn	EE
liiva tänav, nõo vald,nõo alevik	EE
PAJU TÄNAV 3 , SAUE LINN	EE
HOBUSE TÄNAV, PÄRNU LINN	EE
jõelähtme vald,jägala küla	EE
salu tee 57 luunja vald,lohkva küla	EE
leisi vald,leisi alevik	EE
JULIUS KUPERJANOVI TÄNAV VALGA LINN	EE
Ranna Tänav Toila Vald,Toila Alevik	EE
Tammiku Tänav, Rakvere Linn	EE
JÕE TÄNAV 59B KEILA LINN	EE
