address	country
Podpeca 37C 2393, Podpeca	SI
žerjav, žerjav	SI
BEDENJ	SI
Belčji Vrh - Belčji Vrh	SI
CERKVIŠČE, CERKVIŠČE	SI
kidričeva ulica 7 8340, črnomelj, slovenia	SI
8340 črnomelj	SI
ČRNOMELJ	SI
PARTIZANSKA POT 9 8340, ČRNOMELJ, SLOVENIA	SI
pri mostu črnomelj	SI
ulica 21. oktobra 6 8340, črnomelj	SI
Črnomelj Slovenija	SI
Železničarska Cesta 28 Črnomelj	SI
bevkova ulica 2 črnomelj	SI
Doblička Gora - Doblička Gora	SI
DOBLIČKA GORA DOBLIČKA GORA	SI
Doblička Gora Doblička Gora, Slovenija	SI
dolenjci dolenjci	SI
DOLENJCI 5B DOLENJCI SLOVENIA	SI
DRENOVEC DRENOVEC	SI
GORNJA PAKA	SI
JERNEJA VAS JERNEJA VAS	SI
kanižarica - kanižarica	SI
Miliči	SI
obrh pri dragatušu, obrh pri dragatušu	SI
8340 OTOVEC SLOVENIJA	SI
8340 Petrova Vas Slovenija	SI
RODINE, RODINE	SI
tribuče 14a tribuče	SI
VELIKA LAHINJA 18 8340, VELIKA LAHINJA	SI
jiršovci jiršovci slovenia	SI
Ločki Vrh Ločki Vrh	SI
placar, placar	SI
Placar 67A 2250, Placar, Slovenija	SI
2253, STRMEC PRI DESTRNIKU	SI
partizanska ulica 16 divača	SI
Dolenja Vas Dolenja Vas	SI
DOLNJE LEŽEČE DOLNJE LEŽEČE, SLOVENIA	SI
DOLNJE VREME DOLNJE VREME	SI
6217, Dolnje Vreme	SI
gabrče gabrče	SI
potoče, potoče	SI
Škocjan Škocjan	SI
škoflje, slovenija	SI
ponikve, ponikve	SI
ponikve - ponikve	SI
PONIKVE PONIKVE	SI
Ponikve Slovenija	SI
PREDSTRUGE 75A 1312, PREDSTRUGE	SI
Videm	SI
videm	SI
vodice vodice	SI
ZAGORICA	SI
1312 ZDENSKA VAS, SLOVENIJA	SI
POTISKAVEC 4 POTISKAVEC	SI
Pri Cerkvi-Struge 8 Pri Cerkvi-Struge	SI
črni vrh, črni vrh	SI
črni vrh	SI
dobrova	SI
1356 Dobrova Slovenija	SI
Draževnik, Draževnik	SI
Dvor Pri Polhovem Gradcu	SI
Osredek Pri Dobrovi, Osredek Pri Dobrovi	SI
1356 PODSMREKA, SLOVENIA	SI
1355 polhov gradec slovenija	SI
polhov gradec polhov gradec slovenija	SI
razori razori	SI
SMOLNIK, SLOVENIA	SI
1356, Stranska Vas	SI
Šujica 45 Šujica	SI
beričevo 39 1262, beričevo	SI
BRINJE	SI
DOL PRI LJUBLJANI, DOL PRI LJUBLJANI	SI
1262 podgora pri dolskem slovenia	SI
Videm 24A 1262, Videm	SI
videm slovenia	SI
zaboršt pri dolu, zaboršt pri dolu	SI
DOLSKO	SI
DOLSKO 114 1262, DOLSKO, SLOVENIA	SI
Kamnica 16 1262, Kamnica	SI
Laze Pri Dolskem Slovenia	SI
senožeti, senožeti	SI
vinje vinje, slovenija	SI
DEPALA VAS, DEPALA VAS	SI
1233 DOB	SI
Ulica Mirana Jarca Dob	SI
BREJČEVA ULICA - DOMŽALE	SI
gostičeva ulica, domžale	SI
kamniška cesta 16 domžale	SI
ljubljanska cesta 112 1230, domžale	SI
1230 Domžale, Slovenija	SI
domžale	SI
Domžale Slovenija	SI
Domžale Slovenia	SI
Tabor 19 Domžale	SI
Ulica Nikola Tesla 6 1230, Domžale	SI
1230 Domžale	SI
VODOPIVČEVA ULICA - DOMŽALE	SI
DOMŽALE	SI
VODOVODNA CESTA DOMŽALE, SLOVENIA	SI
Domžale Slovenia	SI
DOMŽALE	SI
Jesenova Ulica 18 1230, Domžale	SI
dragomelj dragomelj	SI
Goričica Pri Ihanu Goričica Pri Ihanu, Slovenija	SI
Goričica Pri Ihanu - Goričica Pri Ihanu	SI
BOLKOVA ULICA 51 1235, HOMEC	SI
gostičeva cesta, homec	SI
homec	SI
breznikova cesta ihan slovenija	SI
Krtina 86 1233, Krtina	SI
BREZNIKOVA CESTA, PRELOG	SI
krožna pot 11 prelog	SI
Krožna Pot - Prelog	SI
preserje pri radomljah slovenija	SI
PRESERJE PRI RADOMLJAH SLOVENIJA	SI
vaška pot 17c 1235, preserje pri radomljah, slovenija	SI
preserje pri radomljah	SI
pšata pšata	SI
1262 PŠATA	SI
račni vrh račni vrh	SI
CESTA RADOMELJSKE ČETE RADOMLJE, SLOVENIA	SI
1235 RADOMLJE	SI
1235, radomlje	SI
radomlje	SI
šlandrova ulica, radomlje	SI
TRIGLAVSKA ULICA RADOMLJE	SI
Radomlje	SI
Rodica	SI
1230 rodica, slovenija	SI
Rova Slovenia	SI
čevljarska ulica, srednje jarše	SI
jarška cesta - srednje jarše	SI
ROŽIČEVA ULICA SREDNJE JARŠE	SI
1230 ŠENTPAVEL PRI DOMŽALAH	SI
1233 Škocjan, Slovenija	SI
škocjan, škocjan	SI
sv. trojica 7 1233, sv. trojica, slovenia	SI
sv. trojica - sv. trojica	SI
turnše 38 1233, turnše, slovenia	SI
1230 vir	SI
Pot Pod Hribom Zaboršt	SI
1230, Zaboršt	SI
1230 ZABORŠT	SI
BRATISLAVCI, BRATISLAVCI	SI
BREZOVCI 18 BREZOVCI SLOVENIA	SI
dornava slovenija	SI
2252 Dornava, Slovenija	SI
2252 Dornava Slovenija	SI
Črneče, Črneče	SI
dobrova pri dravogradu	SI
mariborska cesta 33a dravograd	SI
mariborska cesta dravograd	SI
DRAVOGRAD	SI
Robindvor 12 2370, Dravograd	SI
Dravograd	SI
ROBINDVOR, DRAVOGRAD	SI
ROBINDVOR DRAVOGRAD	SI
Ojstrica Ojstrica	SI
Otiški Vrh 86A Otiški Vrh	SI
otiški vrh 162 2373, otiški vrh, slovenija	SI
Selovec	SI
SELOVEC, SELOVEC	SI
Selovec	SI
SV. BOŠTJAN, SV. BOŠTJAN	SI
sv. boštjan	SI
SV. DANIJEL, SV. DANIJEL	SI
ciglence ciglence, slovenija	SI
DVORJANE, DVORJANE	SI
spodnja korena	SI
Cesta K Dravi - Spodnji Duplek	SI
spodnji duplek	SI
SPLAVARSKA ULICA, SPODNJI DUPLEK	SI
Vurberk, Vurberk	SI
zgornja korena, zgornja korena	SI
zgornji duplek 16 zgornji duplek	SI
zgornji duplek zgornji duplek, slovenia	SI
zgornji duplek 91e 2241, zgornji duplek, slovenia	SI
BUKOV VRH 7 BUKOV VRH	SI
Čabrače Čabrače	SI
ČETENA RAVAN	SI
Dobravšce, Dobravšce	SI
dolenja dobrava 23 4224, dolenja dobrava	SI
4224 Gorenja Vas, Slovenia	SI
pot na pretovč gorenja vas, slovenija	SI
sestranska vas 38 4224, gorenja vas	SI
GORENJA VAS, SLOVENIA	SI
hlavče njive hlavče njive	SI
hotovlja	SI
Hotovlja 30 Hotovlja Slovenia	SI
Kopačnica	SI
Laniše Laniše	SI
4224 LAZE SLOVENIJA	SI
4223 Malenski Vrh, Slovenija	SI
PODJELOVO BRDO, PODJELOVO BRDO	SI
Podjelovo Brdo Podjelovo Brdo	SI
podvrh	SI
FORMIN 7A FORMIN SLOVENIJA	SI
FORMIN	SI
2272 Gajevci, Slovenija	SI
Gorišnica Gorišnica	SI
2272 GORIŠNICA SLOVENIA	SI
MURETINCI	SI
zagojiči - zagojiči	SI
9250 črešnjevci, slovenija	SI
Črešnjevci 97 Črešnjevci Slovenija	SI
Črešnjevci	SI
9250 Črešnjevci, Slovenija	SI
gubčeva cesta 3 gornja radgona	SI
trg svobode 9 9250, gornja radgona, slovenija	SI
9250 gornja radgona, slovenija	SI
MLADINSKA ULICA - GORNJA RADGONA	SI
Mladinska Ulica, Gornja Radgona	SI
polička cesta 6 9250, gornja radgona, slovenia	SI
9250 gornja radgona slovenija	SI
gornja radgona	SI
Gornji Ivanjci, Gornji Ivanjci	SI
Hercegovščak 16 9250, Hercegovščak, Slovenia	SI
IVANJŠEVSKI VRH 8A IVANJŠEVSKI VRH	SI
9245 KUNOVA SLOVENIA	SI
Lomanoše 32A Lomanoše	SI
Negova 20 9245, Negova	SI
Očeslavci - Očeslavci	SI
PODGRAD 51A 9250, PODGRAD	SI
Police Police	SI
9250, police	SI
RADVENCI SLOVENIA	SI
radvenci 38 radvenci	SI
Spodnja Ščavnica - Spodnja Ščavnica	SI
ZBIGOVCI ZBIGOVCI	SI
ZBIGOVCI	SI
BOČNA - BOČNA	SI
PREKŠTAN GORNJI GRAD	SI
Gornji Grad	SI
lenart pri gornjem gradu lenart pri gornjem gradu, slovenia	SI
Zgornji Dol 2 Nova Štifta	SI
zgornji dol 84 3342, nova štifta	SI
NOVA ŠTIFTA	SI
Adrijanci	SI
Gornji Petrovci Gornji Petrovci	SI
Gornji Petrovci	SI
lucova	SI
Stanjevci Stanjevci	SI
stanjevci stanjevci, slovenija	SI
šulinci, slovenia	SI
1290, BREZJE PRI GROSUPLJEM	SI
CIKAVA, CIKAVA	SI
dole pri polici slovenia	SI
hribska pot - grosuplje	SI
JURČIČEVA CESTA I GROSUPLJE SLOVENIJA	SI
jurčičeva cesta iii 7 grosuplje	SI
OB GROSUPELJŠČICI 7 GROSUPLJE	SI
Ob Grosupeljščici 7A 1290, Grosuplje	SI
PARTIZANSKA CESTA GROSUPLJE SLOVENIJA	SI
perovo - grosuplje	SI
GROSUPLJE	SI
POD GOZDOM CESTA V, GROSUPLJE	SI
Grosuplje, Slovenija	SI
grosuplje	SI
Jakhlova Cesta, Grosuplje	SI
Grosuplje	SI
Kozinova Cesta Grosuplje Slovenia	SI
Grosuplje	SI
1290, GROSUPLJE	SI
1290 Luče, Slovenia	SI
Luče Luče, Slovenija	SI
luče slovenia	SI
MALA STARA VAS MALA STARA VAS	SI
Mala Vas Pri Grosupljem, Slovenija	SI
1290 MALA VAS PRI GROSUPLJEM SLOVENIA	SI
Št. Jurij Št. Jurij	SI
POLICA, POLICA	SI
Polica Polica, Slovenia	SI
polica 99d polica	SI
Ponova Vas 47 Ponova Vas	SI
PONOVA VAS PONOVA VAS	SI
Ponova Vas	SI
ponova vas, ponova vas	SI
SPODNJA SLIVNICA 88 SPODNJA SLIVNICA SLOVENIA	SI
SPODNJA SLIVNICA 101 1290, SPODNJA SLIVNICA	SI
ŠKOCJAN 7 ŠKOCJAN SLOVENIJA	SI
šmarje-sap	SI
Šmarje-Sap, Slovenija	SI
rimska cesta, šmarje-sap	SI
VELIKE LIPLJENE	SI
Velike Lipljene Velike Lipljene, Slovenija	SI
VELIKI VRH PRI ŠMARJU	SI
1290 VELIKO MLAČEVO, SLOVENIA	SI
VELIKO MLAČEVO 81 VELIKO MLAČEVO	SI
VELIKO MLAČEVO	SI
zagradec pri grosupljem 10 zagradec pri grosupljem	SI
1290 žalna	SI
železnica železnica	SI
1311 železnica, slovenija	SI
BUDINCI, SLOVENIA	SI
Čepinci Čepinci	SI
DOMANJŠEVCI / DOMONKOSFA	SI
DOMANJŠEVCI / DOMONKOSFA, SLOVENIJA	SI
markovci slovenia	SI
Markovci 73 Markovci	SI
BOBEN	SI
KRIŠTANDOLSKA CESTA 4 1431, DOL PRI HRASTNIKU	SI
Partizanska Cesta Dol Pri Hrastniku	SI
Dol Pri Hrastniku	SI
Gore Slovenija	SI
gore 30k 1431, gore	SI
HRASTNIK, SLOVENIA	SI
POT VITKA PAVLIČA, HRASTNIK	SI
1430 Krnice Slovenija	SI
Čekovnik 5 Čekovnik	SI
Črni Vrh Črni Vrh	SI
DOLE 12 5280, DOLE	SI
Govejk	SI
PLATIŠEVA ULICA 10 IDRIJA SLOVENIA	SI
idrija	SI
TRIGLAVSKA ULICA IDRIJA	SI
VOJSKARSKA ULICA 34 5280, IDRIJA	SI
vrh zelj, idrija	SI
5280 IDRIJSKA BELA	SI
pečnik pečnik	SI
predgriže 39c predgriže	SI
Slovenska Cesta 28 5281, Spodnja Idrija, Slovenija	SI
SPODNJA IDRIJA	SI
5281 žirovnica slovenija	SI
1292 dobravica, slovenija	SI
golo 49 golo	SI
golo 86b 1292, golo	SI
Golo	SI
V Ptičji Gaj 13 Ig	SI
1292, IG	SI
1292 iška slovenija	SI
1292 iška slovenija	SI
iška loka, iška loka	SI
Matena, Matena	SI
1292 Sarsko	SI
škrilje 50c škrilje	SI
Škrilje 118 1292, Škrilje	SI
Zapotok Zapotok, Slovenia	SI
ZAPOTOK 61 1292, ZAPOTOK	SI
1295 BOJANJI VRH SLOVENIJA	SI
brezovi dol - brezovi dol	SI
brezovi dol, brezovi dol	SI
Čagošče	SI
ČAGOŠČE, SLOVENIA	SI
DEDNI DOL	SI
GABROVKA PRI ZAGRADCU - GABROVKA PRI ZAGRADCU	SI
1303 gabrovka pri zagradcu, slovenija	SI
1295, IVANČNA GORICA	SI
ulica juša kozaka ivančna gorica	SI
VODOTUČINE, IVANČNA GORICA	SI
Kamni Vrh Pri Ambrusu Kamni Vrh Pri Ambrusu	SI
Laze Nad Krko, Laze Nad Krko	SI
male češnjice, male češnjice	SI
1295 male vrhe	SI
1295, MALO HUDO	SI
MALO HUDO 33 MALO HUDO	SI
Mekinje Nad Stično	SI
Mekinje Nad Stično Mekinje Nad Stično, Slovenija	SI
mleščevo mleščevo	SI
muljava - muljava	SI
MULJAVA MULJAVA	SI
petrušnja vas 1 1296, petrušnja vas	SI
pokojnica, pokojnica	SI
1296 selo pri radohovi vasi, slovenia	SI
1294 spodnje brezovo, slovenia	SI
Stična Stična Slovenia	SI
ŠENTPAVEL NA DOLENJSKEM ŠENTPAVEL NA DOLENJSKEM, SLOVENIJA	SI
TEMENICA 49 1296, TEMENICA	SI
TEMENICA 59 1296, TEMENICA, SLOVENIJA	SI
temenica 143 temenica	SI
Valična Vas	SI
1296 velike češnjice	SI
1294, VIŠNJA GORA	SI
ZAGRADEC	SI
ZNOJILE PRI KRKI ZNOJILE PRI KRKI	SI
sobrače 6 1296, sobrače, slovenia	SI
sobrače sobrače	SI
6310, DOBRAVA / DOBRAVA PRESSO ISOLA	SI
korte 18 6310, korte	SI
6310 korte, slovenia	SI
DREVORED 1.MAJA / VIALE I MAGGIO IZOLA / ISOLA	SI
DVORIŠČNA ULICA / VICOLO ALLE CORTI, IZOLA / ISOLA	SI
6310 Izola / Isola, Slovenija	SI
goriška ulica / vicolo gorizia izola / isola, slovenia	SI
kajuhova ulica / via kajuh izola / isola	SI
Izola / Isola	SI
Prečna Ulica / Vicolo Traverso Izola / Isola	SI
6310 izola / isola	SI
6310 Izola / Isola Slovenija	SI
ULICA IX. KORPUSA / VIA DEL IX CORPO D'ARMATA IZOLA / ISOLA	SI
industrijska cesta / strada dell'industria, izola / isola	SI
Morova Ulica / Via Mario Moro 6B 6310, Jagodje / Jagodje	SI
6310 JAGODJE / JAGODJE, SLOVENIJA	SI
ULICA SALVADORA ALLENDEJA / VIA SALVADOR ALLENDE, JAGODJE / JAGODJE	SI
jagodje / jagodje jagodje / jagodje	SI
JAGODJE / JAGODJE	SI
Malija Malija	SI
ŠARED, ŠARED	SI
ŠARED 32A ŠARED SLOVENIJA	SI
ŠARED, ŠARED	SI
ŠARED 42 6310, ŠARED	SI
2256 gabrnik	SI
GABRNIK - GABRNIK	SI
Hlaponci	SI
hlaponci	SI
Zagorci Zagorci	SI
zagorci, zagorci	SI
ZAGORCI ZAGORCI, SLOVENIJA	SI
bevkova ulica deskle	SI
gorenja vas gorenja vas	SI
KAL NAD KANALOM, KAL NAD KANALOM	SI
potravno - kambreško	SI
Kanal, Slovenija	SI
Kanal	SI
Vojkova Ulica - Kanal	SI
Kanalski Vrh 21 Kanalski Vrh Slovenia	SI
LEVPA 15 5214, LEVPA	SI
ROČINJ ROČINJ SLOVENIA	SI
SENIŠKI BREG SENIŠKI BREG SLOVENIJA	SI
PRILESJE PRI PLAVAH PRILESJE PRI PLAVAH	SI
ložice ložice	SI
borjana - borjana	SI
BORJANA BORJANA	SI
