address	country
m.r.štefánika, gbeľany	SK
03202 ZÁVAŽNÁ PORUBA SLOVAKIA	SK
uzovský šalgov	SK
národná, banská bystrica	SK
Vyhne - Vyhne	SK
novozámocká - veľký kýr	SK
Nové Zámky	SK
ZEMIANSKA OLČA	SK
ZÁZRIVÁ	SK
BYTČA SLOVAKIA	SK
Lysá Pod Makytou 308 02054, Lysá Pod Makytou	SK
košice-západ, slovensko	SK
dedinská 165 žilina	SK
OSTROV	SK
01841 DUBNICA NAD VÁHOM	SK
Marcelová, Slovakia	SK
Chmeľov Chmeľov Slovensko	SK
ružomberok slovensko	SK
slanická zubrohlava slovensko	SK
RASTISLAVOVA 6 KOŠICE-JUH	SK
Klin Klin	SK
VYŠKOVCE NAD IPĽOM 26 VYŠKOVCE NAD IPĽOM	SK
na hrabinu, kostoľany nad hornádom	SK
PRI ŠTADIÓNE 0 JELŠAVA SLOVENSKO	SK
MARTIN	SK
92503 Horné Saliby Slovensko	SK
Viničné	SK
dohňany dohňany	SK
ČEREŠŇOVÁ 61 91951, ŠPAČINCE, SLOVAKIA	SK
DOMOVINA ŠENKVICE	SK
kravany kravany	SK
LETNIČIE, LETNIČIE	SK
VYDRANY 223 VYDRANY	SK
ŠKOLSKÁ 10 BORSKÝ MIKULÁŠ	SK
vrchná košice-myslava, slovensko	SK
Cerovská, Šenkvice	SK
Veselá, Prešov	SK
Dubové Dubové	SK
85106 BRATISLAVA-PETRŽALKA SLOVAKIA	SK
83106 BRATISLAVA-RAČA	SK
SENNÉ 63 07213, SENNÉ, SLOVAKIA	SK
topoľčany	SK
SENICKÁ CESTA BANSKÁ BYSTRICA	SK
NOVÁ BAŇA, SLOVAKIA	SK
Michal Na Ostrove 42 Michal Na Ostrove Slovakia	SK
Dlhá Ulica Jahodná, Slovakia	SK
Laborecká, Humenné	SK
kružná kružná slovensko	SK
Gorkého 55 97404, Banská Bystrica	SK
veľké dvorníky	SK
BRATISLAVSKÁ 112 PEZINOK	SK
VAJANSKÉHO 1 PIEŠŤANY SLOVENSKO	SK
07237 Lastomír Slovakia	SK
97401 BANSKÁ BYSTRICA, SLOVENSKO	SK
95806 Partizánske	SK
Brnenská, Kúty	SK
ZAVAR, SLOVENSKO	SK
94901, NITRA	SK
Gelnica Slovensko	SK
92523 JELKA	SK
SLNEČNÁ, KOŠICE-JUH	SK
Mútne	SK
štúrova, nitra	SK
08301 Sabinov, Slovensko	SK
štadiónová veľký meder, slovakia	SK
kamenná - lutila	SK
96261 DOBRÁ NIVA, SLOVENSKO	SK
04458 SEŇA SLOVAKIA	SK
BREZOVIČKA SLOVAKIA	SK
Clementisova, Závadka Nad Hronom	SK
bytča, slovensko	SK
VEĽKÉ LUDINCE, VEĽKÉ LUDINCE	SK
jurská, bratislava-nové mesto	SK
brvnište, slovakia	SK
PETROVIČOVO NÁBREŽIE, LIPTOVSKÝ MIKULÁŠ	SK
09412 VECHEC SLOVAKIA	SK
Zdravotná, Málinec	SK
HAJNÁČKA, HAJNÁČKA	SK
J. Wolkera, Spišská Nová Ves	SK
CEROVSKÁ ŠENKVICE, SLOVENSKO	SK
hybe	SK
05921 svit, slovakia	SK
Gôtovany	SK
Dr. Lučanského 0 Važec	SK
ŠTETINOVA - BRATISLAVA-STARÉ MESTO	SK
ulica sv. floriána - svodín	SK
RIMAVSKÁ SOBOTA	SK
93526 starý tekov, slovensko	SK
Veľký Lapáš - Veľký Lapáš	SK
07801 sečovce slovakia	SK
DRUŽSTEVNÁ 34 90028, IVANKA PRI DUNAJI, SLOVENSKO	SK
Bratislavská Žilina	SK
NOVÁ 16 94614, ZEMIANSKA OLČA	SK
PRÍDAVKOVÁ 57 84106, BRATISLAVA-ZÁHORSKÁ BYSTRICA	SK
rumanová 171 95137, rumanová	SK
Novozámocká 412 95112, Ivanka Pri Nitre	SK
Dlžín - Dlžín	SK
žilina 19 01014, žilina, slovakia	SK
Bulhary Bulhary	SK
okružná ivanka pri dunaji	SK
lidická trenčín, slovensko	SK
Mieru 51 04424, Poproč	SK
PUCOV 18 02601, PUCOV, SLOVENSKO	SK
zázrivá 148 02705, zázrivá	SK
Valaská Belá Valaská Belá, Slovakia	SK
ondrejská 11 brusno	SK
hlboká - ivanka pri dunaji	SK
93041, HVIEZDOSLAVOV	SK
VEĽKÉ KOZMÁLOVCE, SLOVENSKO	SK
krišovská liesková 70 krišovská liesková slovensko	SK
Valice Valice	SK
ZLATÉ MORAVCE, ZLATÉ MORAVCE	SK
Hendrichovce - Hendrichovce	SK
MODRÝ KAMEŇ SLOVAKIA	SK
tulčík - tulčík	SK
Iľanovská Cesta - Závažná Poruba	SK
JILEMNICKÉHO, STUPAVA	SK
gašparovec granč-petrovce	SK
jaseňová 13 01007, žilina	SK
MALACKY	SK
SKÁROŠ - SKÁROŠ	SK
Bratislavská, Malinovo	SK
Štefánikova 1 93526, Starý Tekov	SK
jelšava	SK
lipová slovenský grob, slovakia	SK
Moravský Svätý Ján Moravský Svätý Ján	SK
Obyce	SK
HUMENNÉ SLOVENSKO	SK
Senec	SK
Poľná 25 Topoľníky	SK
Pionierska Čachtice	SK
Gorkého 49 03601, Martin, Slovakia	SK
slnečná nitra	SK
Hlboké 16 Liptovský Mikuláš Slovensko	SK
07653 SOĽNIČKA SLOVAKIA	SK
Obecná Geča	SK
NOVÉ ZÁMKY	SK
Hrobákova, Bratislava-Petržalka	SK
TRSTICE 1110 92542, TRSTICE	SK
chtelnica	SK
SUCHÁ NAD PARNOU SUCHÁ NAD PARNOU	SK
ZÁPOTOČNÁ ŠTEFANOV NAD ORAVOU	SK
97401 BANSKÁ BYSTRICA SLOVENSKO	SK
01812 brvnište, slovensko	SK
Tajov Slovensko	SK
90301 SENEC SLOVAKIA	SK
98556 GREGOROVA VIESKA SLOVENSKO	SK
malacky, slovensko	SK
Oblačná, Bratislava-Rača	SK
ZEMNÉ	SK
MEDZILABORCE MEDZILABORCE	SK
MODRANY, MODRANY	SK
Vranov Nad Topľou Slovensko	SK
ložín ložín, slovakia	SK
RÚBAŇ	SK
MALÉ LEVÁRE, MALÉ LEVÁRE	SK
Piesočná 15 Zemianska Olča	SK
Senica	SK
hucín - hucín	SK
84110, BRATISLAVA-DEVÍN	SK
kpt.nálepku svit	SK
KUKUČÍNOVA 74 MALACKY	SK
PUŠKINOVA, SABINOV	SK
Ku Bangortu, Košice-Myslava	SK
J.Matušku Tvrdošín	SK
šulekova ulica prievidza	SK
DÚBRAVA, SLOVENSKO	SK
Kuzmice	SK
DLŽINY 28 03901, TURČIANSKE TEPLICE, SLOVAKIA	SK
STARÁ MYJAVA, STARÁ MYJAVA	SK
Záhradná 23 Krupina	SK
Žilina Slovakia	SK
GUDERNOVA 16 04011, KOŠICE-ZÁPAD	SK
KRÁĽOVSKÝ CHLMEC SLOVAKIA	SK
Pružina 512 Pružina	SK
Pútnická Bratislava-Záhorská Bystrica	SK
Lipová - Bernolákovo	SK
DOMANIŽA - DOMANIŽA	SK
Liptovský Mikuláš, Liptovský Mikuláš	SK
Šarovce Šarovce Slovensko	SK
vištuk 16 vištuk	SK
90604 ČASTKOV SLOVAKIA	SK
Liesek Liesek	SK
dr. mašurku 0 važec	SK
94146 trávnica	SK
NOVÁ 0 SPIŠSKÁ BELÁ	SK
vysoké tatry, slovakia	SK
Šurany	SK
strečanského leopoldov	SK
93030 Rohovce	SK
Bystré	SK
markuška markuška	SK
TATRANSKÁ, PREŠOV	SK
Nitrianska Komjatice, Slovensko	SK
HODRUŠA-HÁMRE	SK
BAŠKOVCE, BAŠKOVCE	SK
MEDZIANKY	SK
PREŠOV SLOVENSKO	SK
hubeného 11 83153, bratislava-rača, slovensko	SK
šahy	SK
TUCHYŇA, TUCHYŇA	SK
Pod Kostolom - Hrochoť	SK
98004 Hostice	SK
Hul	SK
M.Bazovského - Banka	SK
Iliašska Cesta - Banská Bystrica	SK
PRI RYBNÍKU, ŠAŠTÍN-STRÁŽE	SK
trakovice trakovice	SK
na pasekách - bratislava-rača	SK
košťany nad turcom košťany nad turcom	SK
HLAVNÁ, KRIVANY	SK
Ukrajinská 32 04018, Košice-Krásna	SK
jarabina 126 jarabina	SK
obchodná 8 volkovce	SK
03601 MARTIN SLOVENSKO	SK
90848 Kopčany Slovensko	SK
BENKOVA NITRA SLOVAKIA	SK
Ľubeľa, Ľubeľa	SK
04001 košice-sever slovensko	SK
Ulica L. N. Tolstého 28 98403, Lučenec	SK
šoporňa	SK
pri pastierni 6 04423, jasov	SK
Chrasťová - Bratislava-Nové Mesto	SK
družstevná nižná myšľa	SK
Agátová, Nitrianske Hrnčiarovce	SK
e. bohúňa 50a 03401, ružomberok, slovensko	SK
FRAŇA KRÁĽA - SVIT	SK
Trnava, Slovensko	SK
Nezábudková 22 Bratislava-Ružinov Slovensko	SK
KOŠICE-STARÉ MESTO	SK
95655 Otrhánky Slovakia	SK
Sučany Slovensko	SK
trenčianska turná slovensko	SK
čičmany	SK
90001 Modra, Slovakia	SK
BEŠEŇOV BEŠEŇOV, SLOVAKIA	SK
WEBEROVA 8 08001, PREŠOV, SLOVENSKO	SK
92601 sereď	SK
ŽALOBÍN ŽALOBÍN SLOVAKIA	SK
98266 RATKOVSKÉ BYSTRÉ, SLOVAKIA	SK
včelince - včelince	SK
Dolný Kubín	SK
a. sládkoviča 18 96681, žarnovica	SK
LISTOVÁ, BRATISLAVA-RUŽINOV	SK
IVANA KRASKU 7 92601, SEREĎ	SK
Hanušovce Nad Topľou	SK
Vyšná Myšľa	SK
pod juhom trenčín	SK
TOPOĽČANY, SLOVENSKO	SK
MOŠTENICA MOŠTENICA	SK
Jablonica Jablonica	SK
sady nad torysou	SK
NITRIANSKA ULICA BRANČ	SK
Haniska - Haniska	SK
Paňovce, Slovensko	SK
08612, KURIMA	SK
VELIČNÁ VELIČNÁ	SK
UL. E. B. LUKÁČA 50 94501, KOMÁRNO	SK
VEĽKÉ LOVCE 601 VEĽKÉ LOVCE	SK
bíňa - bíňa	SK
Jána Husa, Trebišov	SK
UZOVSKÁ PANICA 214 98022, UZOVSKÁ PANICA	SK
MAŠA HNÚŠŤA	SK
03105 LIPTOVSKÝ MIKULÁŠ SLOVENSKO	SK
Komjatice	SK
Veľké Držkovce Veľké Držkovce Slovensko	SK
Bystrička, Bystrička	SK
partizánska 33 veľký meder slovakia	SK
klemensova 28 žilina slovensko	SK
Trenčianska Turná 956 91321, Trenčianska Turná	SK
Veľké Lovce 37 Veľké Lovce	SK
05401 Levoča	SK
Opálová Vranov Nad Topľou, Slovensko	SK
kaloša slovensko	SK
MALÝ SLIVNÍK MALÝ SLIVNÍK	SK
veľký klíž veľký klíž slovakia	SK
bratislava-rusovce slovakia	SK
HRANIČIAROV TRSTENÁ	SK
VRBOVCE - VRBOVCE	SK
muránska zdychava, muránska zdychava	SK
BREZOVÁ 5 MALÁ IDA	SK
Henckovce Slovensko	SK
ULICA J. KOLLÁRA, PRIEVIDZA	SK
KOŠICE-LORINČÍK 120 KOŠICE-LORINČÍK	SK
90046 MOST PRI BRATISLAVE SLOVAKIA	SK
ozdín slovakia	SK
Ardovo Ardovo Slovakia	SK
Skerešovo, Skerešovo	SK
bohúňovo bohúňovo slovakia	SK
Ul. Priateľstva Komárno	SK
KALINOVO	SK
Košice-Juh, Slovakia	SK
fiľakovské kováče, fiľakovské kováče	SK
RUSKÝ HRABOVEC RUSKÝ HRABOVEC SLOVAKIA	SK
Žilina	SK
Podjavorinskej, Ladce	SK
94652 IMEĽ SLOVENSKO	SK
Dolná Mariková, Slovakia	SK
Rozložná 26 04932, Rozložná, Slovensko	SK
STARÁ MYJAVA	SK
hlavná, viničné	SK
ZEMNÉ 563 ZEMNÉ	SK
moravská 12 myjava slovakia	SK
horná kráľová, slovensko	SK
SLAVEC, SLOVAKIA	SK
Šúrovce Slovakia	SK
Letecká Bratislava-Nové Mesto Slovakia	SK
ľ. štúra maňa	SK
Rosina 692 Rosina Slovensko	SK
Mierová Podhradie, Slovakia	SK
BRATISLAVSKÁ PIEŠŤANY	SK
02743 nižná slovakia	SK
veľká ida veľká ida	SK
Šulekovská Sereď	SK
Veterná 7 Rimavská Sobota	SK
VÝSTAVBY 11 KOŠICE-ZÁPAD	SK
90066 vysoká pri morave, slovensko	SK
HLAVNÁ, KLIN NAD BODROGOM	SK
TOVÁRENSKÁ, KÚTY	SK
NESLUŠA, NESLUŠA	SK
Cabaj-Čápor 55 Cabaj-Čápor Slovakia	SK
UL. BUDOVATEĽSKÁ KOMÁRNO SLOVAKIA	SK
MURÁŇ 391 04901, MURÁŇ, SLOVENSKO	SK
92701, ŠAĽA	SK
veľký meder, slovensko	SK
95113, Branč	SK
Budmerice	SK
cabaj-čápor 1123 cabaj-čápor	SK
Dubník 516 Dubník	SK
Kozárovce Kozárovce	SK
partizánska - hrabušice	SK
LEMEŠANY LEMEŠANY	SK
MALOBIELSKA VEĽKÝ BIEL	SK
BERNOLÁKOVA PEZINOK, SLOVAKIA	SK
09301 vranov nad topľou, slovakia	SK
91701 TRNAVA, SLOVENSKO	SK
Žilina	SK
Prešov, Slovakia	SK
BYSTRICKÁ 70 MARIANKA SLOVAKIA	SK
ladislava novomeského 0 05901, spišská belá	SK
GUCMANOVA LEOPOLDOV SLOVAKIA	SK
PETROVA VES	SK
Nová Ľubovňa	SK
nad mestom 0 krupina	SK
dukelských hrdinov - medzilaborce	SK
KOMÁROVSKÁ, BRATISLAVA-PODUNAJSKÉ BISKUPICE	SK
JESENSKÉ	SK
raslavice, slovensko	SK
Štúrova Zeleneč, Slovensko	SK
horné zelenice horné zelenice slovensko	SK
01004, Žilina	SK
07605 CEJKOV	SK
DOLNÉ OREŠANY, DOLNÉ OREŠANY	SK
Šemša	SK
90086 štefanová slovakia	SK
Štefana Baniča 86 Smolenice	SK
Novozámocká Cesta Tvrdošovce	SK
Partizánska Ľupča	SK
hradná hrachovo	SK
rosina slovakia	SK
BRUSNO	SK
PUCOV PUCOV SLOVENSKO	SK
LEVÁRE, LEVÁRE	SK
Novoť, Novoť	SK
Veľké Ludince Veľké Ludince	SK
SV. GORAZDA 233 95131, MOČENOK	SK
Rimavská Sobota, Slovensko	SK
kociha 108 98052, kociha, slovakia	SK
Martin 6389 , Martin	SK
07263 CHOŇKOVCE	SK
Gočovo 105 04924, Gočovo, Slovakia	SK
Lazy Pod Makytou - Lazy Pod Makytou	SK
ULICA ĽUDOVÁ 51 91701, TRNAVA	SK
Porostov Porostov	SK
Malé Trakany 275 07642, Malé Trakany, Slovensko	SK
ulica palárikova trnava	SK
Ulica Oblúková 8 91701, Trnava	SK
štefana králika, bratislava-devínska nová ves	SK
03852, SUČANY	SK
HLAVNÁ VECHEC	SK
AGÁTOVÁ ZBEHŇOV SLOVAKIA	SK
GERÍB DOLNÝ OHAJ, SLOVAKIA	SK
97251 HANDLOVÁ	SK
konrádovce slovakia	SK
krížna ulica svodín	SK
01861 BELUŠA, SLOVENSKO	SK
96663, HODRUŠA-HÁMRE	SK
mierová 0 03803, sklabiňa, slovakia	SK
MIERU, OČOVÁ	SK
81101 BRATISLAVA-STARÉ MESTO, SLOVENSKO	SK
Nová Ves Nad Žitavou	SK
hurbanova 51 malacky	SK
Štefanovce - Štefanovce	SK
imeľ, slovakia	SK
96661 HODRUŠA-HÁMRE, SLOVAKIA	SK
prosiek, prosiek	SK
malobielska 49 veľký biel	SK
Mateja Tučku Ivanka Pri Nitre	SK
90026, slovenský grob	SK
čsl. armády 5 trebišov	SK
levice	SK
Lazy Pod Makytou	SK
tvrdošín	SK
LOMNICKÁ 17 04001, KOŠICE-SEVER	SK
Fučíkova 84A Veľký Meder	SK
bačkovík	SK
